@relation normspam
@attribute text string
@attribute @@class@@ {tanitimlar,birincil,guncellemeler,sosyal}
@data
'yeni yıl tebriği fati̇h savaşan  yeni yıl tebriği i acısı tatlısı ile tamamladık mart den itibaren başlayan covid salgını hem sizin hem de öğretim elemanlarımızın rutinlerini bozan bir etki oluşturdu üniversite olarak eğitim süreçlerinin en az hasarla atlatılması için çaba sarf ettik yüksek öğretim kurumları arasında süreci en iyi yürüten kurumlardan birisi belki de en iyisi olduk katkı sunan tüm çalışan ve hocalarımıza müteşekkirim siz değerli öğrencilerimize olumsuzluğun en az yansıması için zamanında etkin tedbirler aldık sizler de karşı karşıya kaldığınız tüm olumsuzluklara rağmen hayata en iyi şekilde hazırlanma çabanızı sürdürdünüz her birinize gönülden teşekkür ediyorum sevgili öğrencimiz söz verdiğimiz gibi her öğrencimizin kendisini değerli hissetmesi ilkesine uygun mekansal düzenlemeler yaptık kampüste kütüphaneleri sosyal alanları yürüyüş yollarını ve engelli öğrencilerimize dönük iyileştirmeleri en yüksek hassasiyetle sürdürdük bisiklet yollarını tamamladık  eylül de bambaşka kampüslerde sizi karşılayabildik memnuniyetiniz bizi memnun etti  bahar döneminde de projelendirdiğimiz bazı iyileştirmelerle yaşayan kampüs konseptine daha da uyumlu hale geleceğizkıymetli öğrencimiz öğrencilerimiz hedef koyabilsin hedeflerini revize edebilsin istedik çap ve yandal imkanlarını artırdık çap sayısını yaklaşık  kat artırarak e yaklaştırdık yandal sayısını üç kat artırdık i̇lgi alanı uygulamasını ve sosyal transkripti başlattık öğrenci arge uyumu ile yaklaşık  öğrencimizi projelerle ve hocalarla eşleştirdik  umde işyerim fakültemde ve sektör dersleri ile sektörle entegrasyonu sağlama bakımından türkiyenin en iyi üniversitesi olduk her programa ve eğitim modülüne öğrencilerimizin teveccühü oldukça sevindirici boyutlarda gerçekleşti hayal kuran hayalini hedefe dönüştüren ve hedefe dönük somut adımlar atan öğrencilerimiz sayesinde mezunlarımızın istihdam piyasasında rekabetçiliği daha da artacak değerli öğrencimizsaüde artık her on öğrenciden biri uluslararasımisafir öğrencidir uluslararası öğrencilerimizin kurdukları topluluklar teknoloji toplulukları sosyal kültürel ve sportif topluluklara sizlerin ilgisi ve toplulukların faaliyet yoğunluğu hepimizin gururu olmaya devam etmektedir teknoloji takımlarımızın ulusal ve uluslararası dereceleri ile gurur duyduk saüye gelecek dönem bir öğrenci teknoloji üssü kazandıracağı saü öğrenci topluluğu sayısı bakımından türkiyenin ikinci üniversitesidir sosyal transkript uygulaması da sizin bu gayretinizi tanıma ve liderlik ve ekip çalışması özelliklerinizi belgelemeye dönük bir saü markasıdır bir çok üniversite bu uygulamayı hayata geçirme hazırlığındadır i̇stiyoruz ki öğrencilerimiz sadece diploma ile değil ilave donanım ve becerilerle mezun olsunlar sevgili öğrencimiz sizinle yol yürümeyi önemsiyoruz direksiyonda sizin olmanızı arzu ediyoruz sizin dünyayı ve geleceğin terndlerini okuma becerinizi ve hazırlık yapma dinamiz ve motivasyonunuza inanıyoruz yeni yılın ilk günlerinde başlayacak olan final sınavlarınızda başarılar diliyorum yi aileniz ve sevdiklerinizle sağlık ve huzur içinde geçirmenizi temenni ediyor birlikte çabamız sayesinde daha iyi bir türkiye ve dünya hayalimizin gerçekleşeceği kanaatimi sizlerle paylaşıyorum allaha emanet olun',birincil
'saü merkez kütüphanesi görüşlerinizi merak ediyor değerli kullanıcımız kütüphane hizmetlerimizi  kütüphaneye gelerek veya uzaktan kullandığınız için teşekkür ederizsizi kütüphanemiz hizmetlerini değerlendirmek ve görüşleriniz doğrultusunda hizmetlerimizi ileriye taşımak amacıyla hazırladığımız anketimize davet etmek istiyoruz anket linki httpsdocsgooglecomformsdefaipqlseucnuypojguuzgwkcbljvwyzrcpjjftjlwtelgrwviewform geri bildiriminiz kütüphanemize önemli katkı sağlayacak olup kütüphane hizmetlerimizi iyileştirmek ve personelimizi motive etmek adına yardımcı olacaktır değerli vaktinizi ayırdığınız için teşekkür eder sağlıklı günler dilerizn',guncellemeler
'öğretmenler gününüz kutlu olsun sakarya üniversitesi kütüphanesi  değerli kullanıcımız kütüphane ekibi olarak geleceğin öğretmeni olan sizlerin  kasım öğretmenler gününü kutluyoruz httpswwwyoutubecomwatchv=hfuwpnmfq i̇yi ve sağlıklı günler dilerizn',guncellemeler
'selfcheck kitap ödünç almai̇ade etme makinesi değerli kullanıcımızselfcheck kitap ödünç almai̇ade etme makinesi i̇şlemlerinde dikkat edilmesi gerekenler  ödünç alma işlemlerinde kitabın demirbaş etiketini okutmayı unutmayınız  ödünç aldığınız kitapları kütüphane hesabınızdan kontrol ediniz  kitapları hesabınızda göremiyorsanız ödünç verme servisine başvurunuz  i̇ade işlemlerinin başarılı sonlandırıldığından emin olunuz  kütüphane hesabınızdan kontrol ediniz aksi takdirde kitap hesabınızda kalacağından gecikme bedeli işlemeye devam edecektir not selfcheck ile kitap alma işlemlerinizi yeni tc kimlik kartınızın arkasındaki barkodu okutarak gerçekleştirebilirsiniz httpswwwyoutubecomwatchv=bqsqupybe i̇yi çalışmalar dilerizn n',guncellemeler
'fark yaratanlar programı hk sayın hüseyi̇n şi̇mşek sabancı vakfı tarafından toplumsal gelişmeye katkıda bulunan kişilerin öykülerinin görünür kılındığı “fark yaratanlar programı” çevre eğitim ekonomik gelişme sağlık toplumsal adalet ve yurttaş katılımı gibi farklı kategorilerde fark yaratanları aramaya devam ediyor son başvuru tarihi  kasım  başvuru linki wwwfarkyaratanlarorgbasvur detaylı bilgiler ektedir',tanitimlar
'webinar literatür tarama teknikleri ve pratik araştırma i̇puçları değerli kullanıcımız günümüzün aşırı bilgi ortamında güvenilir akademik kaynaklara ulaşmanın yolu nedir literatür taramasını kolaylaştıracak yöntemler ve araçlar nelerdirbu sorulara cevap bulabileceğiniz “literatür tarama teknikleri ve pratik araştırma i̇puçları” konulu webinara davetlisiniz tarih  ekim  çarşamba  saat    zoom bağlantı adresi httpsebscoturkeyzoomusj zoom toplantı id    seminer konuları tüm kütüphane kaynaklarında aynı anda arama tam metin akademik ve hakemli dergi makaleleri ekitaplar tezler vaka çalışmaları ve farklı döküman türleri için tek giriş noktası in üzerinde türkçe ve farklı dillerde ekitap için çevrimiçi ve çevrimdışı kullanım özellikleri web of science ve scopus atıf indekslerindeki makaleler ve atıf sayıları arama terimleriniz ile en ilgili sonuçlar detaylı daraltıcılar tarih konu coğrafya yayın vs ile hedefe yönelik araştırma otomatik olarak kaynakça oluşturma ve bibliyografik yönetim programları endnote procite vb ile entegrasyon aramalar ve dergiler için hatırlatmalar kişisel klasör kullanımı dergi arama',tanitimlar
'webinar rosetta stone ile dil eğitiminizi destekleyin değerli kullanıcımız  rosetta stonea bilgisayardan ve mobil uygulama üzerinden erişim ve önemli özelliklerine dair bilgi almak için webinara davetlisiniz tarih  ekim  çarşamba saat  –  zoom bağlantı adresi httpsebscoturkeyzoomusj  zoom toplantı id      rosetta stone etkileşimli yaklaşımı sayesinde dünyadaki milyonlarca kullanıcı tarafından tercih edilmektedir ve artık her yerden ve her zaman erişim imkanı sunmaktadır ayrıca mobil uygulama ile de kullanılabilmektedir konuşma yazma okuma ve anlama yeteneklerini doğal bir şekilde öğreten rosetta stone ile ezber ve çeviri zorunluluğu ortadan kalkmaktadır rosetta stone ile i̇ngilizce fransızca almanca i̇spanyolca rusça ve türkçe de dahil olmak üzere  dil öğrenebilirsiniz  toplantıyı takviminize ekleyin  outlook takvim httpszoomusmeetingtzcsduqurjoqgzzuhiencvjimbksyics google takvim httpszoomusmeetingtzcsduqurjoqgzzuhiencvjimbksycalendargoogleaddn',tanitimlar
'c stajyer araştırmacı burs programı star c stajyer araştırmacı burs programı star lisans öğrencilerimizin arge kültürü kazanmaları araştırma ekosistemine ilk adımı atmaları ve araştırma yapmaya teşvik edilmeleri amacıyla stajyer  araştırmacı burs programına başvurular başlamış olup detaylı bilgiler ektedir son başvuru tarihi  ekim  saat ',tanitimlar
'tümer altaş aş sınav hazırlık ve dil eğitimi veritabanı deneme erişimi  ekim  değerli kullanıcımız tümer altaş aş sınav hazırlık ve dil eğitimi veritabanı deneme erişime açılmıştırdetaylara duyurular sayfasından erişebilirsinizhttpskutuphanesakaryaedutrtrduyurugostertumeraltasassinavhazirlikvedilegitimiveritabanidenemeerisimiekim',birincil
'erasmus koordi̇natörlüğü üni̇versi̇te yaşamina uyum programi sayın hüseyi̇n şi̇mşek üniversite yaşamına uyum programı yeni kazanan öğrencilerimizin üniversite hayatına ve sakarya üniversitesini daha iyi tanıyabilmeleri için düzenlenmektedir öğrencilerimizin erasmus koordinatörlüğümüzü daha yakından tanıyabilmeleri için değişim programları  erasmus programının tanıtımı  çarşamba günü saat te kongre merkezi nevzat kor salonunda yapılacaktır tüm uyum programları hibrit şeklinde yapılacaktır  sadece koordinatörlük ve daire başkanlıklarına yönelik uyum programları i̇letişim koordinatörlüğü tarafından canlı olarak yayınlanacaktır',birincil
'oxford handbook erişimleri değerli kullanıcımız abone olduğumuz ebook subscription super collection turkey içinde yer alan oxford handbook kitaplarına aşağıdaki adresten ulaşabilirsiniz httpskutuphanesakaryaedutrtrduyurugosteroxfordhandbookerisimleri kampüs dışından ulaşmak için kütüphane hesabınız ile vetis kampüs dışı erişimden oturum açmanız gerekmektediri̇yi çalışmalar dileriz',tanitimlar
'ders secimi hocam merhabalar ben yaz okulunda mühendislik fakültesinden web programlama dersini seçmiştim sabiste verintabani yönetimi dersi gözüküyor bu konudane yapabilirim',birincil
'mustafa algın fakülte yönetim kurulu kararı ekte öğrenci işlerindeki süleyman güven beye mail atın o halledemezse muhtemelen ana kampüste birilerine yönlendirir sizi',birincil
'teyit edemedim ama bizde öğrenci işleri ders açılmadığı veya başka bir nedenle öğrenci dersi seçemezse en uygun dersi seçip ekliyor sen veri tabanı dersini almadı isen bu dersi alman mantıklı web programlama dersi açılmamış gözüküyor yeterli sayıya ulaşmadı sanırım öğrenci işlerine ulaşıp bu durumu doğrula istersen veri tabanı dersini seçmeliydi artık bizde yanlış hatırlamıyorsam aldıysan bu dersi almana gerek yok o zaman bu işin üzerine düşüp sildirmen gerekecek',birincil
'ders seçimi veri tabanı seçmeli dersler arasında varmış ben devam edeyim dersi almaya teşekkürler ',birincil
'hocam merhaba ben  sınıf öğrencisiyim  kamuda çalıştığım için eğitime devam edemedim uzaktan eğitim döneminde derslerimin büyük kısmını tamamladım   temel dersim kaldı  azami sürem son gözüküyor kalan derslerimi hiç almadım  kalan dersleri bitirebilmek için ne yapabilirimdevam etme şansım olurmu bilgi verirseniz sevinirim numara b',birincil
'hocam merhaba ben böte son sınıftayım  kayıtlıyım çalıştığım için okula devam edememiştim geçen yıl intibak yaptırdımbu yıl aldığım derslerle geriye  dersim kalıyor azami süre işlemlerinde son yılım gözüküyor kalan derslerimi bitrmek için ne yapabilirim bilgi verebilirseniz sevinirim i̇yi çalışmalar okul no  b',birincil
'hocam merhaba ben böte sınıf öğrencisiyim danışman hocam siz gözüküyorsunuz öğretmen olduğum için bölüme devam edemedim  kayıtlıyım  de intibak yaptırdım bu yıl  temel dersim ve öğretmenlik uygulamam kalıyor azami süre bu sene son gözüküyor bende devam etme yada sınav hakkım varmıdır ne yapabilirim bu konuda yardım',birincil
'hüseyi̇n şi̇mşek b  nesne tabanli programlama ödevi̇m son projeyi̇ bi̇r kaç güne ekleri̇m hocam teşekkürler',birincil
'ders saati hocam merhaba hocam yarınki  bde ve bilim teknoloji dersi saatleri aynımı olacak yoksa akşam mı olacak akşam olacaksa ben ikinci ödevlerin sunumunu yapabilirim teşekkürler',birincil
'derse yazilma merhabalar hocam ben böte öğrenci̇si̇yi̇m  kayitliyim bahar dönemi̇ ders kayitlarinda nesne tabanli programlama dersi̇ni̇ seçti̇ği̇mde ders programi hatalidir uyarisi veri̇yor si̇stem bu konuda yardimci olabi̇li̇rmi̇si̇ni̇zokul no b',birincil
'derse yazilma merhabalar bahar dönemi̇ derse yazilma i̇şlemleri̇ni̇ yaparken nesne tabanli programlama dersi̇ni̇ seçemi̇yorum ders programi hatasi veri̇yor si̇stem bu konuda yardimci olabi̇li̇rmi̇si̇ni̇z okul numaram b',birincil
'derse yazılma hocam merhaba ben böte öğrencisiyim danışmanın siz gözüküyorsunuz ders yazılma işlemi sırasında  nesne tabanlı programlama dersini seçemiyorum ders programı hatalıdır uyarısı alıyorum bu dersi seçmeden üst dönemden de ders alamıyorum bu konuda yardımcı olursanız sevinirim okul numaram b',birincil
'ödev b hocam kusura bakmayın mailinizi yeni farkettim sanırım drive ayarlarında bir hata yaptım yükleme zamanı da geçmiş youtube da yüklemiştim tekrar burdan paylaşayım inşallah kabul edersiniz httpsdrivegooglecomfiledwkahteshongbnstedwrpjmqybrrjviewusp=sharing httpsyoutubezmfjcymyzc',birincil
'ders duyurusu ders saati önceki haftalardaki talepleriniz doğrultusunda dersimiz  da başlayacaktırhali̇l i̇brahi̇m cebeci̇',birincil
'gelecek haftanın makalesi merhaba beşinci hafta çalışma dosyası ektedir biraz eski bir makale ancak çok yüksek atıf almış bu nedenle bu makaleyi inceleyelim istedim sunumu üzeyir kurt ve sinem kurt gerçekleştirecektir makaleyi detaylı incelemekle birlikte özellikle sunum hazırlayanlar güncel durum hakkında bilgi verirlerse dahaa faydalı olacaktır kolay gelsin künye onat y d d f  ali̇kiliç ö a  sosyal ağ sitelerinin reklam ve halkla ilişkiler ortamlari olarak değerlendirilmesi journal of yaşar university n n',birincil
'dördüncü hafta okuma metni ve ders değerlendirmeleri merhaba sunum dosyalarınızı yüklemeniz için ödevi online ödev olarak tanımladım ödev notlarınız sunum için hazırladığınız dosya ile verilecektir  sunum yapanlar yüklesin henüz yapmayanlar sunum öncesinde yüklerse iyi olursunum performansı ara sınav notunu oluşturacaktır ayrıca derse katılımdan alacağınız performans görevi notu oluşturdumfinal notunuz sene sonunda okunan makaleler üzerinden yapılacak sınavla belirlenecektirdördüncü hafta ödev künyesi ve dosyası ektedir makale sunumunu ahmet serdar çokluk gerçekleştirecektir  oral b g  yeşi̇lkaya y  kri̇pto para i̇ki̇lemi̇ karapara aklama ve bi̇tcoi̇n süleyman demirel üniversitesi sosyal bilimler enstitüsü dergisi   kolay gelsin',birincil
'arkadaşlar geçen hafta dersi  a almak ile ilgili bir talep gelmişti bu hafta da  da başlayalım ders anında tekrar durumu değerlendiririz hali̇l i̇brahi̇m cebeci̇',birincil
'ders erteleme arkadaşlar sabahtan beri bir öksürük krizi ile boğuşuyorum bu yüzden dersi  a almıştım ama maalesef henüz geçmiş değil geçen hafta benzer durumlardan çok sağlıklı bir ders olmamıştı o yüzden affınıza sığınarak dersi haftaya pazar  da yapmak üzere erteliyorum i̇yi günlern n n',birincil
'derslerimiz hk merhaba arkadaslar dersimizi yarin ve bundan sonraki her hafta bir aksilik olmadigi takdirde da baslatmayi planliyorum boylece benden sonraki derse yetismenizle ilgili problem olmayacagini umit ediyorumyarin görüşmek üzere n n',birincil
